Frame,Ear Value,Abnormal Blink,PERCLOS,Alarm Level,awake,sdrowsy,drowsy
695,0.286,0,17.88,1,537,159,0
696,0.323,0,17.88,1,537,160,0
697,0.290,0,17.88,1,537,161,0
698,0.297,0,17.88,1,537,162,0
699,0.310,0,17.88,1,537,163,0
700,0.304,0,17.88,1,537,164,0
701,0.292,0,17.88,1,537,165,0
702,0.298,0,17.88,1,537,166,0
703,0.305,0,17.88,1,537,167,0
704,0.287,0,17.88,1,537,168,0
705,0.294,0,17.88,1,537,169,0
706,0.306,0,17.88,1,537,170,0
707,0.298,0,17.88,1,537,171,0
708,0.293,0,17.88,1,537,172,0
709,0.306,0,17.88,1,537,173,0
710,0.298,0,17.88,1,537,174,0
711,0.305,0,17.88,1,537,175,0
712,0.297,0,17.88,1,537,176,0
713,0.298,0,17.88,1,537,177,0
714,0.300,0,17.88,1,537,178,0
715,0.292,0,17.88,1,537,179,0
716,0.304,0,17.88,1,537,180,0
717,0.279,0,17.88,1,537,181,0
718,0.302,0,17.88,1,537,182,0
719,0.292,0,17.69,1,537,183,0
720,0.303,0,17.50,1,537,184,0
721,0.316,0,17.32,1,537,185,0
722,0.291,0,17.13,1,537,186,0
723,0.303,0,16.95,1,537,187,0
724,0.299,0,16.76,1,537,188,0
725,0.302,0,16.57,1,537,189,0
726,0.291,0,16.39,1,537,190,0
727,0.286,0,16.20,1,537,191,0
728,0.315,0,16.01,1,537,192,0
729,0.292,0,15.83,1,537,193,0
730,0.303,0,15.64,1,537,194,0
731,0.292,0,15.46,1,537,195,0
732,0.291,0,15.46,1,537,196,0
733,0.291,0,15.46,1,537,197,0
734,0.288,1,15.64,1,537,198,0
735,0.302,0,15.64,1,537,199,0
736,0.291,0,15.64,1,537,200,0
737,0.291,0,15.64,1,537,201,0
738,0.292,0,15.64,1,537,202,0
739,0.302,0,15.64,1,537,203,0
740,0.307,0,15.64,1,537,204,0
741,0.298,0,15.64,1,537,205,0
742,0.291,0,15.64,1,537,206,0
743,0.293,0,15.64,1,537,207,0
744,0.292,1,15.83,1,537,208,0
745,0.290,1,16.01,1,537,209,0
746,0.285,1,16.20,1,537,210,0
747,0.295,1,16.39,1,537,211,0
748,0.291,1,16.57,1,537,212,0
749,0.291,1,16.76,1,537,213,0
750,0.305,0,16.76,1,537,214,0
751,0.303,0,16.76,1,537,215,0
752,0.291,0,16.76,1,537,216,0
753,0.298,0,16.76,1,537,217,0
754,0.294,0,16.76,1,537,218,0
755,0.315,0,16.76,1,537,219,0
756,0.291,0,16.76,1,537,220,0
757,0.303,0,16.76,1,537,221,0
758,0.297,0,16.76,1,537,222,0
759,0.297,0,16.76,1,537,223,0
760,0.297,0,16.76,1,537,224,0
761,0.309,0,16.76,1,537,225,0
762,0.309,0,16.76,1,537,226,0
763,0.309,0,16.76,1,537,227,0
764,0.290,0,16.76,1,537,228,0
765,0.306,0,16.76,1,537,229,0
766,0.291,0,16.76,1,537,230,0
767,0.314,0,16.76,1,537,231,0
768,0.287,0,16.76,1,537,232,0
769,0.303,0,16.76,1,537,233,0
770,0.286,0,16.57,1,537,234,0
771,0.282,0,16.39,1,537,235,0
772,0.317,0,16.39,1,537,236,0
773,0.292,0,16.39,1,537,237,0
774,0.317,0,16.39,1,537,238,0
775,0.310,0,16.39,1,537,239,0
776,0.317,0,16.39,1,537,240,0
777,0.298,0,16.39,1,537,241,0
778,0.321,0,16.20,1,537,242,0
779,0.318,0,16.01,1,537,243,0
780,0.290,0,15.83,1,537,244,0
781,0.309,0,15.64,1,537,245,0
782,0.322,0,15.46,1,537,246,0
783,0.321,0,15.27,1,537,247,0
784,0.309,0,15.27,1,537,248,0
785,0.297,0,15.27,1,537,249,0
786,0.286,0,15.27,1,537,250,0
787,0.321,0,15.27,1,537,251,0
788,0.310,0,15.27,1,537,252,0
789,0.297,0,15.27,1,537,253,0
790,0.298,0,15.27,1,537,254,0
791,0.311,0,15.27,1,537,255,0
792,0.315,0,15.08,1,537,256,0
793,0.303,0,14.90,0,538,256,0
794,0.293,0,14.71,0,539,256,0
795,0.298,0,14.53,0,540,256,0
796,0.298,0,14.34,0,541,256,0
797,0.303,0,14.15,0,542,256,0
798,0.315,0,13.97,0,543,256,0
799,0.292,0,13.78,0,544,256,0
800,0.343,0,13.59,0,545,256,0
801,0.306,0,13.41,0,546,256,0
802,0.335,0,13.22,0,547,256,0
803,0.342,0,13.04,0,548,256,0
804,0.355,0,12.85,0,549,256,0
805,0.346,0,12.66,0,550,256,0
806,0.330,0,12.66,0,551,256,0
807,0.326,0,12.66,0,552,256,0
808,0.326,0,12.66,0,553,256,0
809,0.337,0,12.66,0,554,256,0
810,0.327,0,12.66,0,555,256,0
811,0.318,0,12.66,0,556,256,0
812,0.315,0,12.66,0,557,256,0
813,0.354,0,12.66,0,558,256,0
814,0.346,0,12.66,0,559,256,0
815,0.318,0,12.66,0,560,256,0
816,0.319,0,12.66,0,561,256,0
817,0.346,0,12.66,0,562,256,0
818,0.327,0,12.66,0,563,256,0
819,0.335,0,12.48,0,564,256,0
820,0.342,0,12.29,0,565,256,0
821,0.329,0,12.10,0,566,256,0
822,0.326,0,11.92,0,567,256,0
823,0.314,0,11.73,0,568,256,0
824,0.317,0,11.55,0,569,256,0
825,0.341,0,11.36,0,570,256,0
826,0.344,0,11.17,0,571,256,0
827,0.335,0,10.99,0,572,256,0
828,0.311,0,10.80,0,573,256,0
829,0.352,0,10.61,0,574,256,0
830,0.348,0,10.43,0,575,256,0
831,0.365,0,10.24,0,576,256,0
832,0.364,0,10.06,0,577,256,0
833,0.360,0,9.87,0,578,256,0
834,0.340,0,9.87,0,579,256,0
835,0.339,0,9.87,0,580,256,0
836,0.354,0,9.87,0,581,256,0
837,0.364,0,9.87,0,582,256,0
838,0.343,0,9.87,0,583,256,0
839,0.382,0,9.87,0,584,256,0
840,0.353,0,9.87,0,585,256,0
841,0.365,0,9.87,0,586,256,0
842,0.345,0,9.87,0,587,256,0
843,0.356,0,9.87,0,588,256,0
844,0.343,0,9.87,0,589,256,0
845,0.336,0,9.87,0,590,256,0
846,0.353,0,9.87,0,591,256,0
847,0.343,0,9.87,0,592,256,0
848,0.322,0,9.87,0,593,256,0
849,0.340,0,9.87,0,594,256,0
850,0.340,0,9.87,0,595,256,0
851,0.351,0,9.87,0,596,256,0
852,0.339,0,9.87,0,597,256,0
853,0.370,0,9.87,0,598,256,0
854,0.341,0,9.87,0,599,256,0
855,0.365,0,9.87,0,600,256,0
856,0.358,0,9.87,0,601,256,0
857,0.342,0,9.87,0,602,256,0
858,0.330,0,9.87,0,603,256,0
859,0.377,0,9.87,0,604,256,0
860,0.341,0,9.87,0,605,256,0
861,0.352,0,9.87,0,606,256,0
862,0.334,0,9.87,0,607,256,0
863,0.366,0,9.87,0,608,256,0
864,0.323,0,9.87,0,609,256,0
865,0.322,0,9.87,0,610,256,0
866,0.332,0,9.87,0,611,256,0
867,0.317,0,9.87,0,612,256,0
868,0.335,0,9.87,0,613,256,0
869,0.301,0,9.87,0,614,256,0
870,0.322,0,9.87,0,615,256,0
871,0.323,0,9.87,0,616,256,0
872,0.323,0,9.87,0,617,256,0
873,0.323,0,9.87,0,618,256,0
874,0.335,0,9.87,0,619,256,0
875,0.323,0,9.87,0,620,256,0
876,0.335,0,9.87,0,621,256,0
877,0.326,0,9.87,0,622,256,0
878,0.323,0,9.87,0,623,256,0
879,0.336,0,9.87,0,624,256,0
880,0.334,0,9.87,0,625,256,0
881,0.335,0,9.87,0,626,256,0
882,0.322,0,9.87,0,627,256,0
883,0.311,0,9.87,0,628,256,0
884,0.323,0,9.87,0,629,256,0
885,0.335,0,9.87,0,630,256,0
886,0.335,0,9.87,0,631,256,0
887,0.335,0,9.87,0,632,256,0
888,0.322,0,9.87,0,633,256,0
889,0.329,0,9.87,0,634,256,0
890,0.335,0,9.87,0,635,256,0
891,0.334,0,9.87,0,636,256,0
892,0.342,0,9.87,0,637,256,0
893,0.332,0,9.87,0,638,256,0
894,0.330,0,9.87,0,639,256,0
895,0.303,0,9.87,0,640,256,0
896,0.308,0,9.87,0,641,256,0
897,0.324,0,9.87,0,642,256,0
898,0.326,0,9.87,0,643,256,0
899,0.299,0,9.87,0,644,256,0
900,0.315,0,9.87,0,645,256,0
901,0.324,0,9.87,0,646,256,0
902,0.335,0,9.87,0,647,256,0
903,0.315,0,9.87,0,648,256,0
904,0.323,0,9.87,0,649,256,0
905,0.327,0,9.87,0,650,256,0
906,0.332,0,9.87,0,651,256,0
907,0.316,0,9.87,0,652,256,0
908,0.347,0,9.87,0,653,256,0
909,0.350,0,9.87,0,654,256,0
910,0.350,0,9.87,0,655,256,0
911,0.335,0,9.87,0,656,256,0
912,0.314,0,9.87,0,657,256,0
913,0.314,0,9.87,0,658,256,0
914,0.346,0,9.87,0,659,256,0
915,0.355,0,9.87,0,660,256,0
916,0.323,0,9.87,0,661,256,0
917,0.314,0,9.87,0,662,256,0
918,0.327,0,9.87,0,663,256,0
919,0.319,0,9.87,0,664,256,0
920,0.314,0,9.87,0,665,256,0
921,0.326,0,9.87,0,666,256,0
922,0.331,0,9.87,0,667,256,0
923,0.334,0,9.87,0,668,256,0
924,0.317,0,9.87,0,669,256,0
925,0.314,0,9.87,0,670,256,0
926,0.331,0,9.87,0,671,256,0
927,0.342,0,9.87,0,672,256,0
928,0.311,0,9.87,0,673,256,0
929,0.337,0,9.87,0,674,256,0
930,0.311,0,9.87,0,675,256,0
931,0.328,0,9.87,0,676,256,0
932,0.330,0,9.87,0,677,256,0
933,0.345,0,9.87,0,678,256,0
934,0.323,0,9.87,0,679,256,0
935,0.327,0,9.68,0,680,256,0
936,0.343,0,9.50,0,681,256,0
937,0.317,0,9.31,0,682,256,0
938,0.331,0,9.12,0,683,256,0
939,0.314,0,9.12,0,684,256,0
940,0.314,0,9.12,0,685,256,0
941,0.308,0,9.12,0,686,256,0
942,0.316,0,9.12,0,687,256,0
943,0.217,0,9.12,0,688,256,0
944,0.155,0,9.12,0,689,256,0
945,0.251,0,9.12,0,690,256,0
946,0.302,0,9.12,0,691,256,0
947,0.293,0,9.12,0,692,256,0
948,0.299,0,9.12,0,693,256,0
949,0.306,0,9.12,0,694,256,0
950,0.311,0,9.12,0,695,256,0
951,0.303,0,9.12,0,696,256,0
952,0.304,0,9.12,0,697,256,0
953,0.322,0,9.12,0,698,256,0
954,0.347,0,9.12,0,699,256,0
955,0.355,0,9.12,0,700,256,0
956,0.324,0,9.12,0,701,256,0
957,0.311,0,9.12,0,702,256,0
958,0.332,0,9.12,0,703,256,0
959,0.251,0,9.12,0,704,256,0
960,0.117,0,9.12,0,705,256,0
961,0.181,0,9.12,0,706,256,0
962,0.234,1,9.31,0,707,256,0
963,0.277,1,9.50,0,708,256,0
964,0.309,0,9.50,0,709,256,0
965,0.318,0,9.50,0,710,256,0
966,0.318,0,9.50,0,711,256,0
967,0.312,0,9.50,0,712,256,0
968,0.323,0,9.50,0,713,256,0
969,0.319,0,9.50,0,714,256,0
970,0.310,0,9.50,0,715,256,0
971,0.322,0,9.50,0,716,256,0
972,0.335,0,9.50,0,717,256,0
973,0.323,0,9.50,0,718,256,0
974,0.331,0,9.31,0,719,256,0
975,0.310,0,9.12,0,720,256,0
976,0.330,0,8.94,0,721,256,0
977,0.310,0,8.75,0,722,256,0
978,0.314,0,8.57,0,723,256,0
979,0.317,0,8.38,0,724,256,0
980,0.319,0,8.19,0,725,256,0
981,0.335,0,8.01,0,726,256,0
982,0.322,0,7.82,0,727,256,0
983,0.299,0,7.64,0,728,256,0
984,0.331,0,7.45,0,729,256,0
985,0.330,0,7.26,0,730,256,0
986,0.334,0,7.08,0,731,256,0
987,0.327,0,6.89,0,732,256,0
988,0.318,0,6.70,0,733,256,0
989,0.311,0,6.52,0,734,256,0
990,0.323,0,6.52,0,735,256,0
991,0.350,0,6.52,0,736,256,0
992,0.303,0,6.52,0,737,256,0
993,0.323,0,6.52,0,738,256,0
994,0.311,0,6.52,0,739,256,0
995,0.318,0,6.52,0,740,256,0
996,0.310,0,6.52,0,741,256,0
997,0.315,0,6.52,0,742,256,0
998,0.306,0,6.52,0,743,256,0
999,0.305,0,6.52,0,744,256,0
1000,0.291,0,6.52,0,745,256,0
1001,0.319,0,6.52,0,746,256,0
1002,0.310,0,6.52,0,747,256,0
1003,0.288,0,6.52,0,748,256,0
1004,0.298,0,6.52,0,749,256,0
1005,0.311,0,6.52,0,750,256,0
1006,0.310,0,6.52,0,751,256,0
1007,0.323,0,6.52,0,752,256,0
1008,0.299,0,6.52,0,753,256,0
1009,0.312,0,6.52,0,754,256,0
1010,0.322,0,6.52,0,755,256,0
1011,0.323,0,6.33,0,756,256,0
1012,0.307,0,6.15,0,757,256,0
1013,0.300,0,5.96,0,758,256,0
1014,0.323,0,5.77,0,759,256,0
1015,0.324,0,5.59,0,760,256,0
1016,0.316,0,5.59,0,761,256,0
1017,0.316,0,5.59,0,762,256,0
1018,0.331,0,5.59,0,763,256,0
1019,0.331,0,5.59,0,764,256,0
1020,0.340,0,5.59,0,765,256,0
1021,0.322,0,5.59,0,766,256,0
1022,0.324,0,5.59,0,767,256,0
1023,0.306,0,5.59,0,768,256,0
1024,0.324,0,5.59,0,769,256,0
1025,0.306,0,5.59,0,770,256,0
1026,0.294,0,5.59,0,771,256,0
1027,0.314,0,5.59,0,772,256,0
1028,0.314,0,5.59,0,773,256,0
1029,0.286,0,5.59,0,774,256,0
1030,0.287,0,5.59,0,775,256,0
1031,0.334,0,5.59,0,776,256,0
1032,0.300,0,5.59,0,777,256,0
1033,0.325,0,5.59,0,778,256,0
1034,0.292,0,5.59,0,779,256,0
1035,0.306,0,5.59,0,780,256,0
1036,0.276,0,5.59,0,781,256,0
1037,0.293,0,5.59,0,782,256,0
1038,0.323,0,5.59,0,783,256,0
1039,0.283,0,5.59,0,784,256,0
1040,0.289,0,5.59,0,785,256,0
1041,0.281,0,5.40,0,786,256,0
1042,0.207,1,5.40,0,787,256,0
1043,0.124,1,5.40,0,788,256,0
1044,0.145,1,5.40,0,789,256,0
1045,0.231,1,5.40,0,790,256,0
1046,0.263,1,5.40,0,791,256,0
1047,0.286,1,5.40,0,792,256,0
1048,0.294,1,5.40,0,793,256,0
1049,0.274,1,5.40,0,794,256,0
1050,0.275,1,5.40,0,795,256,0
1051,0.276,1,5.40,0,796,256,0
1052,0.274,1,5.40,0,797,256,0
1053,0.286,1,5.59,0,798,256,0
1054,0.276,1,5.77,0,799,256,0
1055,0.287,1,5.96,0,800,256,0
1056,0.283,1,6.15,0,801,256,0
1057,0.281,1,6.33,0,802,256,0
1058,0.281,1,6.52,0,803,256,0
1059,0.281,1,6.70,0,804,256,0
1060,0.276,1,6.89,0,805,256,0
1061,0.295,1,7.08,0,806,256,0
1062,0.282,1,7.26,0,807,256,0
1063,0.306,0,7.26,0,808,256,0
1064,0.310,0,7.26,0,809,256,0
1065,0.343,0,7.26,0,810,256,0
1066,0.337,0,7.26,0,811,256,0
1067,0.316,0,7.26,0,812,256,0
1068,0.333,0,7.26,0,813,256,0
1069,0.346,0,7.26,0,814,256,0
1070,0.309,0,7.26,0,815,256,0
1071,0.330,0,7.26,0,816,256,0
1072,0.346,0,7.26,0,817,256,0
1073,0.309,0,7.26,0,818,256,0
1074,0.334,0,7.26,0,819,256,0
1075,0.338,0,7.26,0,820,256,0
1076,0.328,0,7.26,0,821,256,0
1077,0.354,0,7.26,0,822,256,0
1078,0.354,0,7.26,0,823,256,0
1079,0.317,0,7.26,0,824,256,0
1080,0.310,0,7.26,0,825,256,0
1081,0.338,0,7.26,0,826,256,0
1082,0.292,0,7.26,0,827,256,0
1083,0.346,0,7.26,0,828,256,0
1084,0.354,0,7.26,0,829,256,0
1085,0.333,0,7.26,0,830,256,0
1086,0.345,0,7.26,0,831,256,0
1087,0.321,0,7.26,0,832,256,0
1088,0.329,0,7.26,0,833,256,0
1089,0.342,0,7.26,0,834,256,0
1090,0.322,0,7.26,0,835,256,0
1091,0.339,0,7.26,0,836,256,0
1092,0.318,0,7.26,0,837,256,0
1093,0.316,0,7.26,0,838,256,0
1094,0.333,0,7.26,0,839,256,0
1095,0.334,0,7.26,0,840,256,0
1096,0.318,0,7.26,0,841,256,0
1097,0.350,0,7.26,0,842,256,0
1098,0.341,0,7.26,0,843,256,0
1099,0.321,0,7.26,0,844,256,0
1100,0.291,0,7.26,0,845,256,0
1101,0.303,0,7.26,0,846,256,0
1102,0.298,0,7.26,0,847,256,0
1103,0.321,0,7.26,0,848,256,0
1104,0.310,0,7.26,0,849,256,0
1105,0.345,0,7.26,0,850,256,0
1106,0.311,0,7.26,0,851,256,0
1107,0.342,0,7.26,0,852,256,0
1108,0.333,0,7.26,0,853,256,0
1109,0.314,0,7.26,0,854,256,0
1110,0.317,0,7.26,0,855,256,0
1111,0.311,0,7.26,0,856,256,0
1112,0.344,0,7.26,0,857,256,0
1113,0.322,0,7.26,0,858,256,0
1114,0.311,0,7.26,0,859,256,0
1115,0.346,0,7.26,0,860,256,0
1116,0.321,0,7.26,0,861,256,0
1117,0.332,0,7.26,0,862,256,0
1118,0.348,0,7.26,0,863,256,0
1119,0.344,0,7.26,0,864,256,0
1120,0.337,0,7.26,0,865,256,0
1121,0.333,0,7.26,0,866,256,0
1122,0.326,0,7.26,0,867,256,0
1123,0.358,0,7.26,0,868,256,0
1124,0.313,0,7.26,0,869,256,0
1125,0.322,0,7.26,0,870,256,0
1126,0.304,0,7.26,0,871,256,0
1127,0.335,0,7.26,0,872,256,0
1128,0.311,0,7.26,0,873,256,0
1129,0.327,0,7.26,0,874,256,0
1130,0.298,0,7.26,0,875,256,0
1131,0.284,0,7.26,0,876,256,0
1132,0.297,0,7.26,0,877,256,0
1133,0.308,0,7.26,0,878,256,0
1134,0.316,0,7.26,0,879,256,0
1135,0.298,0,7.26,0,880,256,0
1136,0.299,0,7.26,0,881,256,0
1137,0.298,0,7.26,0,882,256,0
1138,0.315,0,7.26,0,883,256,0
1139,0.356,0,7.26,0,884,256,0
1140,0.331,0,7.26,0,885,256,0
1141,0.337,0,7.26,0,886,256,0
1142,0.290,0,7.26,0,887,256,0
1143,0.323,0,7.26,0,888,256,0
1144,0.291,0,7.26,0,889,256,0
1145,0.300,0,7.26,0,890,256,0
1146,0.344,0,7.26,0,891,256,0
1147,0.334,0,7.26,0,892,256,0
1148,0.299,0,7.26,0,893,256,0
1149,0.356,0,7.26,0,894,256,0
1150,0.333,0,7.26,0,895,256,0
1151,0.334,0,7.26,0,896,256,0
1152,0.334,0,7.26,0,897,256,0
1153,0.334,0,7.26,0,898,256,0
1154,0.323,0,7.26,0,899,256,0
1155,0.343,0,7.26,0,900,256,0
1156,0.298,0,7.26,0,901,256,0
1157,0.276,0,7.26,0,902,256,0
1158,0.330,0,7.26,0,903,256,0
1159,0.310,0,7.26,0,904,256,0
1160,0.298,0,7.26,0,905,256,0
1161,0.310,0,7.26,0,906,256,0
1162,0.286,0,7.26,0,907,256,0
1163,0.305,0,7.26,0,908,256,0
1164,0.287,0,7.26,0,909,256,0
1165,0.304,0,7.26,0,910,256,0
1166,0.303,0,7.26,0,911,256,0
1167,0.305,0,7.26,0,912,256,0
1168,0.298,0,7.26,0,913,256,0
1169,0.298,0,7.26,0,914,256,0
1170,0.283,0,7.26,0,915,256,0
1171,0.306,0,7.26,0,916,256,0
1172,0.297,0,7.26,0,917,256,0
1173,0.309,0,7.26,0,918,256,0
1174,0.298,0,7.08,0,919,256,0
1175,0.291,0,6.89,0,920,256,0
1176,0.289,0,6.89,0,921,256,0
1177,0.288,1,7.08,0,922,256,0
1178,0.293,1,7.26,0,923,256,0
1179,0.297,1,7.45,0,924,256,0
1180,0.309,0,7.45,0,925,256,0
1181,0.310,0,7.45,0,926,256,0
1182,0.303,0,7.45,0,927,256,0
1183,0.288,0,7.45,0,928,256,0
1184,0.287,0,7.45,0,929,256,0
1185,0.317,0,7.45,0,930,256,0
1186,0.298,0,7.45,0,931,256,0
1187,0.309,0,7.45,0,932,256,0
1188,0.298,0,7.45,0,933,256,0
1189,0.305,0,7.45,0,934,256,0
1190,0.286,0,7.45,0,935,256,0
1191,0.288,0,7.45,0,936,256,0
1192,0.282,0,7.45,0,937,256,0
1193,0.325,0,7.45,0,938,256,0
1194,0.288,0,7.45,0,939,256,0
1195,0.298,0,7.45,0,940,256,0
1196,0.285,0,7.45,0,941,256,0
1197,0.297,1,7.64,0,942,256,0
1198,0.297,1,7.82,0,943,256,0
1199,0.285,1,8.01,0,944,256,0
1200,0.292,1,8.19,0,945,256,0
1201,0.285,1,8.19,0,946,256,0
1202,0.304,0,8.01,0,947,256,0
1203,0.249,0,7.82,0,948,256,0
1204,0.262,0,7.64,0,949,256,0
1205,0.330,0,7.45,0,950,256,0
1206,0.298,0,7.26,0,951,256,0
1207,0.297,0,7.08,0,952,256,0
1208,0.310,0,7.08,0,953,256,0
1209,0.310,0,7.08,0,954,256,0
1210,0.323,0,7.08,0,955,256,0
1211,0.311,0,7.08,0,956,256,0
1212,0.299,0,7.08,0,957,256,0
1213,0.298,0,7.08,0,958,256,0
1214,0.310,0,7.08,0,959,256,0
1215,0.298,0,7.08,0,960,256,0
1216,0.284,0,7.08,0,961,256,0
1217,0.291,0,7.08,0,962,256,0
1218,0.290,1,7.26,0,963,256,0
1219,0.284,1,7.45,0,964,256,0
1220,0.296,1,7.64,0,965,256,0
1221,0.285,1,7.82,0,966,256,0
1222,0.309,0,7.82,0,967,256,0
1223,0.309,0,7.82,0,968,256,0
1224,0.314,0,7.82,0,969,256,0
1225,0.310,0,7.82,0,970,256,0
1226,0.321,0,7.82,0,971,256,0
1227,0.311,0,7.82,0,972,256,0
1228,0.321,0,7.82,0,973,256,0
1229,0.321,0,7.82,0,974,256,0
1230,0.321,0,7.82,0,975,256,0
1231,0.322,0,7.82,0,976,256,0
1232,0.298,0,7.82,0,977,256,0
1233,0.315,0,7.82,0,978,256,0
1234,0.309,0,7.82,0,979,256,0
1235,0.291,0,7.82,0,980,256,0
1236,0.316,0,7.82,0,981,256,0
1237,0.302,0,7.82,0,982,256,0
1238,0.310,0,7.82,0,983,256,0
1239,0.321,0,7.82,0,984,256,0
1240,0.314,0,7.82,0,985,256,0
1241,0.297,0,7.82,0,986,256,0
1242,0.310,0,7.82,0,987,256,0
1243,0.326,0,7.82,0,988,256,0
1244,0.334,0,7.82,0,989,256,0
1245,0.310,0,7.82,0,990,256,0
1246,0.291,0,7.82,0,991,256,0
1247,0.305,0,7.82,0,992,256,0
1248,0.322,0,7.82,0,993,256,0
1249,0.298,0,7.82,0,994,256,0
1250,0.287,0,7.82,0,995,256,0
1251,0.291,0,7.82,0,996,256,0
1252,0.291,1,8.01,0,997,256,0
1253,0.306,0,8.01,0,998,256,0
1254,0.312,0,8.01,0,999,256,0
1255,0.297,0,8.01,0,1000,256,0
1256,0.310,0,8.01,0,1001,256,0
1257,0.311,0,8.01,0,1002,256,0
1258,0.298,0,8.01,0,1003,256,0
1259,0.298,0,8.01,0,1004,256,0
1260,0.290,0,8.01,0,1005,256,0
1261,0.310,0,8.01,0,1006,256,0
1262,0.310,0,8.01,0,1007,256,0
1263,0.310,0,8.01,0,1008,256,0
1264,0.304,0,8.01,0,1009,256,0
1265,0.306,0,8.01,0,1010,256,0
1266,0.310,0,8.01,0,1011,256,0
1267,0.309,0,8.01,0,1012,256,0
1268,0.311,0,8.01,0,1013,256,0
1269,0.314,0,8.01,0,1014,256,0
1270,0.322,0,8.01,0,1015,256,0
1271,0.333,0,8.01,0,1016,256,0
1272,0.323,0,7.82,0,1017,256,0
1273,0.333,0,7.82,0,1018,256,0
1274,0.310,0,7.82,0,1019,256,0
1275,0.310,0,7.82,0,1020,256,0
1276,0.342,0,7.82,0,1021,256,0
1277,0.321,0,7.82,0,1022,256,0
1278,0.305,0,7.82,0,1023,256,0
1279,0.330,0,7.82,0,1024,256,0
1280,0.334,0,7.82,0,1025,256,0
1281,0.334,0,7.82,0,1026,256,0
1282,0.342,0,7.64,0,1027,256,0
1283,0.316,0,7.45,0,1028,256,0
1284,0.334,0,7.26,0,1029,256,0
1285,0.355,0,7.08,0,1030,256,0
1286,0.346,0,6.89,0,1031,256,0
1287,0.333,0,6.70,0,1032,256,0
1288,0.342,0,6.70,0,1033,256,0
1289,0.343,0,6.70,0,1034,256,0
1290,0.336,0,6.70,0,1035,256,0
1291,0.354,0,6.70,0,1036,256,0
1292,0.333,0,6.70,0,1037,256,0
1293,0.342,0,6.70,0,1038,256,0
1294,0.318,0,6.70,0,1039,256,0
1295,0.326,0,6.70,0,1040,256,0
1296,0.322,0,6.70,0,1041,256,0
1297,0.335,0,6.70,0,1042,256,0
1298,0.345,0,6.70,0,1043,256,0
1299,0.334,0,6.70,0,1044,256,0
1300,0.346,0,6.70,0,1045,256,0
1301,0.333,0,6.70,0,1046,256,0
1302,0.314,0,6.70,0,1047,256,0
1303,0.309,0,6.70,0,1048,256,0
1304,0.321,0,6.70,0,1049,256,0
1305,0.309,0,6.70,0,1050,256,0
1306,0.297,0,6.70,0,1051,256,0
1307,0.303,0,6.70,0,1052,256,0
1308,0.292,0,6.70,0,1053,256,0
1309,0.311,0,6.70,0,1054,256,0
1310,0.333,0,6.70,0,1055,256,0
1311,0.302,0,6.70,0,1056,256,0
1312,0.299,0,6.70,0,1057,256,0
1313,0.291,0,6.70,0,1058,256,0
1314,0.300,0,6.70,0,1059,256,0
1315,0.297,0,6.70,0,1060,256,0
1316,0.291,0,6.70,0,1061,256,0
1317,0.299,0,6.70,0,1062,256,0
1318,0.297,1,6.89,0,1063,256,0
1319,0.291,1,7.08,0,1064,256,0
1320,0.326,0,7.08,0,1065,256,0
1321,0.318,0,7.08,0,1066,256,0
1322,0.304,0,7.08,0,1067,256,0
1323,0.270,0,7.08,0,1068,256,0
1324,0.157,0,7.08,0,1069,256,0
1325,0.105,0,7.08,0,1070,256,0
1326,0.159,1,7.26,0,1071,256,0
1327,0.185,1,7.45,0,1072,256,0
1328,0.223,1,7.64,0,1073,256,0
1329,0.257,1,7.82,0,1074,256,0
1330,0.239,1,8.01,0,1075,256,0
1331,0.264,1,8.19,0,1076,256,0
1332,0.256,1,8.38,0,1077,256,0
1333,0.244,1,8.57,0,1078,256,0
1334,0.255,1,8.75,0,1079,256,0
1335,0.256,1,8.94,0,1080,256,0
1336,0.258,1,9.12,0,1081,256,0
1337,0.262,1,9.31,0,1082,256,0
1338,0.280,1,9.50,0,1083,256,0
1339,0.275,1,9.68,0,1084,256,0
1340,0.262,1,9.87,0,1085,256,0
1341,0.252,1,10.06,0,1086,256,0
1342,0.269,1,10.24,0,1087,256,0
1343,0.245,1,10.43,0,1088,256,0
1344,0.270,1,10.61,0,1089,256,0
1345,0.268,1,10.80,0,1090,256,0
1346,0.285,1,10.99,0,1091,256,0
1347,0.251,1,11.17,0,1092,256,0
1348,0.286,1,11.36,0,1093,256,0
1349,0.291,1,11.55,0,1094,256,0
1350,0.303,0,11.55,0,1095,256,0
1351,0.306,0,11.55,0,1096,256,0
1352,0.297,0,11.55,0,1097,256,0
1353,0.269,0,11.55,0,1098,256,0
1354,0.154,0,11.55,0,1099,256,0
1355,0.128,1,11.73,0,1100,256,0
1356,0.181,1,11.92,0,1101,256,0
1357,0.250,1,12.10,0,1102,256,0
1358,0.282,1,12.29,0,1103,256,0
1359,0.299,1,12.48,0,1104,256,0
1360,0.335,0,12.48,0,1105,256,0
1361,0.309,0,12.48,0,1106,256,0
1362,0.326,0,12.48,0,1107,256,0
1363,0.310,0,12.48,0,1108,256,0
1364,0.331,0,12.48,0,1109,256,0
1365,0.316,0,12.48,0,1110,256,0
1366,0.314,0,12.48,0,1111,256,0
1367,0.326,0,12.48,0,1112,256,0
